INADIMPLENTE,CREDITO_CONCEDIDO,GENERO,ESCOLARIDADE,ESTADO_CIVIL,IDADE,ATRASO_PARCELA_M_0,ATRASO_PARCELA_M_2,ATRASO_PARCELA_M_3,ATRASO_PARCELA_M_4,ATRASO_PARCELA_M_5,ATRASO_PARCELA_M_6,SALDO_PAGO_PARCELA_1,SALDO_PAGO_PARCELA_2,SALDO_PAGO_PARCELA_3,SALDO_PAGO_PARCELA_4,SALDO_PAGO_PARCELA_5,SALDO_PAGO_PARCELA_6,VALOR_PAGAMENTO_ANTERIOR_1,VALOR_PAGAMENTO_ANTERIOR_2,VALOR_PAGAMENTO_ANTERIOR_3,VALOR_PAGAMENTO_ANTERIOR_4,VALOR_PAGAMENTO_ANTERIOR_5,VALOR_PAGAMENTO_ANTERIOR_6
0,210000,2,2,1,35,0,0,0,0,0,0,44552,45831,46870,48089,49311,50296,2000,1800,2000,2000,1803,2000
0,150000,2,2,2,42,0,0,0,0,0,0,89341,79904,72182,61014,49502,46055,5000,6000,3000,2000,10000,5000
0,100000,2,2,2,39,0,0,0,0,0,0,100224,101236,101125,96765,99823,96165,4000,3544,3519,5000,3500,4000
1,50000,1,1,2,27,1,1,1,0,0,2,42737,42328,36956,31955,33487,32390,759,1216,1290,2646,0,1446
1,252522,1,1,2,40,1,0,0,0,0,0,242300,244915,241477,243398,239411,243391,9119,9010,8964,8827,9689,9264
1,170897,1,2,1,57,2,2,2,2,2,2,45139,45963,46904,47808,48301,49841,1862,2000,2000,1562,2464,197
1,30000,2,2,1,45,2,1,1,1,1,2,10312,11964,12041,12226,13071,12720,2129,448,567,1161,0,1177
0,380000,2,1,2,27,-1,0,0,0,0,0,119628,36965,32932,37368,35543,36756,3250,6200,5000,1543,1776,1483
0,30000,1,2,2,38,0,0,0,0,0,0,21697,22834,24459,25361,27011,27655,1500,2000,1350,2000,1000,1500
0,80000,2,2,1,41,0,0,0,0,0,0,21709,22432,23693,24089,24832,25269,1378,1639,1089,1132,1000,1100
0,320000,2,2,1,39,0,0,0,0,0,0,147440,137938,131816,120761,120375,120897,5009,6125,4001,4013,5000,4015
1,30000,1,1,2,25,0,0,0,1,2,2,9164,9722,10539,9166,8891,7918,1192,1368,905,395,0,489
1,50000,1,3,1,30,0,0,0,0,0,0,45456,46673,48501,45444,18542,-167,1974,2787,1221,718,0,18417
0,20000,2,3,1,44,0,0,0,0,0,0,5636,6737,7832,8624,8800,9300,1200,1208,1000,176,500,0
1,30000,2,2,1,42,2,2,2,0,0,2,4641,7071,6811,6795,7342,7075,2521,0,245,658,0,268
1,200000,1,2,1,30,0,0,0,0,0,0,104888,106992,108261,106905,90513,90723,5000,4776,2765,3223,4329,9553
1,83794,1,2,1,36,0,0,0,0,0,0,75691,3708,3606,2971,2332,2365,686,657,95,91,78,32
1,90000,1,2,1,54,0,0,0,0,-1,-1,14310,1200,-61,2107,1231,1086,990,0,2348,1973,1086,1099
1,200000,1,1,1,46,0,-1,-1,-1,-1,-1,15,538,2512,2356,2253,41,538,2520,2356,2253,41,25
0,190000,1,2,1,44,0,0,0,0,0,0,197494,194913,192896,116537,112086,108660,7200,8000,4100,4000,5000,7000
0,80000,2,2,1,26,0,0,-2,-2,-2,-2,13465,20577,10424,4898,847,1342,20587,10759,4995,847,1344,4774
1,67126,2,2,1,39,2,1,1,1,0,0,67334,64569,29638,29084,28834,28495,499,2444,683,719,1035,2446
0,150000,2,1,2,29,0,0,0,0,0,0,39215,49300,53030,65006,50515,0,11200,16000,12376,1109,0,0
1,140000,1,1,1,30,-1,-1,2,0,0,-1,1705,2449,1180,872,308,995,2459,0,0,0,995,766
0,80000,2,2,2,24,0,0,0,0,0,0,78913,78726,70110,62590,54177,60662,2900,2329,2400,2000,7400,0
1,50000,1,2,2,52,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,203911,1,1,1,29,1,1,2,1,1,1,198638,205696,199014,168559,150220,138709,11625,4566,2813,5448,4953,5701
1,70000,2,3,1,49,2,2,2,0,0,0,16127,20035,19416,17153,17866,19413,4500,0,2000,1000,2000,691
1,200000,2,2,2,28,1,2,0,0,2,2,61844,60294,63663,67596,66388,71272,0,5000,5000,0,6000,0
0,270000,2,2,1,41,-1,2,-1,0,-1,-1,832,416,832,416,566,416,0,832,0,566,416,416
0,50000,1,1,2,45,0,0,0,0,0,0,48719,49966,32538,20270,19992,20054,2212,2503,693,1000,1000,1000
0,380000,2,2,2,27,0,0,-1,0,0,0,4400,0,270219,3641,3717,3791,0,270219,131,135,136,76
0,500000,1,1,1,36,-1,-1,-1,0,0,0,396,1043,19230,116696,194483,195454,1043,19230,100062,94503,10000,40000
1,50000,1,2,1,35,2,0,0,2,2,2,27831,28768,31380,31447,32330,33245,1597,3197,878,1494,1594,878
0,20000,1,3,2,32,0,0,0,0,2,2,4338,5355,6369,6891,6635,7287,1092,1106,628,0,762,0
0,50000,1,1,1,50,-1,2,-1,-1,-1,-1,780,390,390,390,390,780,0,390,390,390,780,0
0,400000,2,2,2,31,0,0,0,0,0,0,9123,7496,7558,6877,4880,6728,1500,1500,1000,1000,3000,3000
0,270000,2,1,2,29,0,0,0,0,-1,-1,14728,20865,24812,12674,9486,2460,10000,5000,3900,9486,2460,0
1,30000,1,3,1,28,2,2,2,2,2,2,23027,23848,23873,24182,26022,27462,1500,700,1000,2550,2013,1108
1,117979,2,2,1,55,0,1,0,0,0,0,120155,83315,62816,57708,59101,60536,906,7700,2578,2818,2519,2361
1,240000,2,2,1,30,-1,-1,-1,-1,-1,-1,2275,1509,2026,1481,1681,2048,1509,2026,1481,1681,2048,655
0,100000,2,2,2,29,-1,-1,-1,-2,-2,-2,600,600,0,0,0,0,600,0,0,0,0,0
1,303997,1,1,2,30,0,0,0,1,0,0,5435,6878,10693,13515,5650,69250,2216,4635,3519,6058,68644,2859
1,260000,2,1,1,52,2,2,2,2,-1,-1,150,150,150,150,2500,0,0,0,0,2500,0,0
0,80000,2,1,2,25,-1,-1,-1,-2,-1,-1,177,1200,0,0,7240,0,1200,0,0,7240,0,0
0,180000,2,3,2,52,0,0,0,0,0,0,173065,171015,162516,163447,134939,135815,5902,7693,5464,4893,5095,4862
1,280000,1,1,2,30,1,-1,-1,-1,0,0,0,142,0,203,104,104,142,0,203,0,0,0
1,160000,2,1,2,29,0,0,0,0,0,2,157067,155760,153047,122831,124794,116746,5708,7424,4251,6010,5000,4000
0,160000,2,2,2,33,0,0,0,0,0,0,140225,140745,139923,140815,139935,138912,5211,5000,5000,5000,5000,6000
1,250000,2,2,1,50,-2,-2,-2,-2,-2,-1,953,1921,314,316,463,608,1742,314,316,463,608,1490
0,310000,1,1,2,38,-2,-2,-2,-2,-2,-2,995,988,993,993,1495,995,993,1005,1000,1502,1000,1000
0,380000,1,1,1,57,0,0,0,0,0,0,319243,357782,374313,371566,362232,352161,150039,30031,27403,15168,35235,25078
0,180000,2,2,1,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,179496,1,2,1,43,0,0,0,0,0,0,27602,28200,29466,29703,30070,30835,1557,2151,1145,1240,1676,1469
1,50000,1,1,2,44,0,0,0,0,0,0,54332,51671,50272,49293,47154,50069,3000,1928,1595,1526,13000,1569
0,500000,1,1,1,44,-1,-1,-1,-1,-1,-1,150758,62931,21296,19897,4460,4195,63256,21408,19996,4482,4212,16748
1,50000,1,2,1,28,0,0,0,0,0,0,49312,49029,19180,18644,19188,19185,2538,1573,3564,915,1294,1160
0,110000,2,2,2,26,0,0,0,0,0,0,45028,46276,47527,48735,49925,50967,2000,2000,2000,2000,2000,2500
1,123714,1,1,2,38,1,2,2,2,2,2,68584,70181,68500,72510,73685,73450,3314,0,5774,2962,1077,2962
1,154008,2,2,1,36,1,1,2,0,0,0,35924,40539,39607,43099,43804,46917,5202,0,4344,1609,4004,4392
1,50000,1,2,1,25,0,3,2,1,1,2,13230,12722,12376,11909,13886,13455,116,115,43,2208,48,37
1,140000,2,2,1,27,0,0,0,0,0,0,125273,125756,111799,107375,104299,106280,6000,6000,3910,3936,3871,3841
0,50000,2,1,2,22,0,0,0,0,0,0,49086,48614,44211,27415,26630,8551,2047,1539,633,634,433,25586
1,150000,1,3,2,27,-1,-1,2,0,0,0,57386,58531,56544,48153,49288,36872,5000,422,2000,2041,2039,751
1,130000,1,2,1,42,1,-2,-2,-2,-2,-2,-52,-52,-52,-52,-52,-52,0,0,0,0,0,1000
0,50000,2,3,1,47,0,0,0,0,2,0,29336,30502,31161,25294,24843,19576,1641,1300,1629,0,1000,1007
1,329078,1,1,1,41,-1,-1,1,1,-2,-1,23,7704,2967,214,24,480,14265,247,216,29,483,287
1,110000,1,1,1,35,2,1,1,2,2,1,449,449,449,449,453,297,3,3,3,7,0,288
1,337613,1,1,1,43,-1,1,-1,-1,1,-1,7188,5844,31550,3249,4125,13412,413,31552,3249,1376,13412,10254
1,246019,1,1,1,35,-1,-1,-1,-1,0,0,10337,0,1214,83362,25301,12850,0,1214,83362,8673,0,3621
1,130000,1,1,2,36,0,0,0,0,-2,-2,127790,128272,6230,0,0,0,6000,1400,0,0,0,0
0,130000,2,2,2,32,-2,-2,-2,-2,-2,-2,11175,14181,70042,20739,7469,5963,14181,70505,20749,7469,5997,1978
1,180000,2,1,2,56,-2,-2,-2,-2,-2,-2,0,0,1829,-200,0,4208,0,1829,998,200,4208,0
0,120000,2,1,2,29,-1,-1,-1,0,-1,-1,3945,5795,10863,1601,1126,4802,5894,10863,0,1126,4802,9751
0,130000,2,3,2,53,0,0,0,0,0,0,100184,99001,88214,90167,90682,92672,4700,3200,3403,3300,3500,3300
0,130000,1,1,1,29,0,0,0,0,0,0,71051,67664,66258,62697,48210,46255,3000,3000,6000,2000,2000,2000
1,110000,2,1,1,41,0,0,2,2,2,2,87186,93593,91547,97961,99225,97867,7986,317,8080,3785,490,3743
1,20000,1,1,1,32,1,0,0,2,1,0,16773,17212,20740,20107,19817,19407,826,3816,0,527,476,1000
1,360000,1,1,2,28,-1,-1,-1,-1,-1,-1,1852,3775,9627,12301,10444,8323,3829,9627,9695,3401,4347,4250
1,50459,2,2,1,30,0,0,0,0,0,0,46939,37764,38758,39983,32362,27703,1608,1832,2218,1404,1049,1309
1,20000,1,1,1,34,1,0,0,0,0,0,17057,18024,18996,19191,19532,19997,1529,1560,786,817,960,502
0,280000,2,1,2,32,0,0,0,0,0,0,157480,155362,156387,159584,163009,161769,6400,6100,5600,5805,7007,5400
0,180000,2,2,1,41,-2,-2,-2,-2,-2,-2,21450,0,6980,10628,9920,6205,0,6980,10628,9920,6205,6381
1,196644,1,2,1,34,4,3,2,1,1,0,239175,222732,209116,197800,196195,183626,1382,1412,1758,1831,148201,6778
1,30000,2,1,1,29,2,2,2,2,2,2,12477,13279,13785,13748,13384,15071,1300,1018,385,0,1911,0
0,30000,2,2,2,49,0,0,0,0,2,2,11554,12662,13744,14712,14334,15593,1300,1300,1200,0,1500,0
0,80000,2,2,1,24,0,0,0,2,2,2,48578,50789,54936,55735,56699,55632,3000,5000,2300,2000,0,2500
1,50000,1,2,2,43,-1,-1,-1,-1,0,-1,396,396,396,792,396,396,396,396,792,0,396,792
1,180411,2,2,1,32,-1,-1,-1,0,0,0,589,188,21993,21684,22769,23939,677,22712,1760,1975,1994,2062
1,360000,2,3,1,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,20000,1,2,1,40,1,2,0,0,0,0,20174,19547,19034,19319,19993,19379,0,1192,477,848,700,0
1,20000,1,2,1,33,1,0,0,0,0,0,16097,17392,18350,18688,19074,19190,1558,1562,954,867,646,737
1,380000,1,1,1,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,50000,2,2,2,23,0,0,0,0,0,0,37259,32822,20669,4510,2893,2000,1750,1150,1000,300,400,800
1,360000,1,1,2,29,-1,2,-1,0,0,-1,6167,3506,10845,8336,5878,12903,17,10859,380,187,12966,1038
1,260000,2,2,2,33,-1,-1,-1,-1,-1,0,5188,12357,28656,7497,7685,15434,13000,29022,7500,27769,12000,6200
0,20000,2,2,2,32,0,0,0,2,0,0,11389,12389,15175,14634,30772,17135,1500,3000,0,1000,2000,1000
0,350000,1,1,2,37,-2,-2,-2,-2,-2,-2,316,316,316,466,466,316,316,316,466,466,316,316
0,70000,1,2,2,40,1,2,0,0,0,0,79237,71627,73326,69645,19799,-1,0,2986,20150,500,0,0
0,320000,2,1,1,29,-1,0,0,-2,-2,-2,2799,7932,0,0,0,0,7329,0,0,0,0,0
1,195745,2,2,2,31,0,0,0,0,0,0,197110,193712,190953,160864,160019,161959,8210,6962,5155,5312,5512,5031
1,180000,2,2,2,33,-1,-1,-1,-1,-1,-1,437,0,437,0,4013,0,0,437,0,4013,0,1518
1,30000,2,1,1,29,0,0,2,2,0,0,15142,17631,18598,18354,18294,18832,3056,1560,351,380,908,711
1,180000,1,3,1,65,0,-1,0,0,0,0,191309,174775,174702,176816,180911,123229,175100,7000,5000,5309,5288,3000
1,191413,1,1,1,29,1,2,1,0,0,1,115072,123256,120878,123186,130889,134011,11591,706,5429,9575,5171,5000
0,200000,2,1,2,39,-1,-1,0,0,-1,-1,2277,16002,13207,8738,6471,2723,16021,1005,185,6482,2731,3974
0,490000,1,1,1,41,1,2,0,0,0,0,230090,224913,227998,217660,194641,199344,0,12000,12000,8000,8000,8000
1,70000,2,3,3,49,2,0,0,0,0,0,92033,79841,80149,47735,48737,50225,3078,13489,7000,1771,2300,7600
0,190000,1,1,2,32,0,0,2,0,0,0,5484,6192,4988,3440,3341,3228,2450,0,200,1000,1000,1000
0,450000,2,1,2,39,-1,-1,-1,-1,-1,-1,242,0,2343,2313,8295,699,0,2343,2313,8295,1806,1274
1,80000,1,1,2,29,1,1,2,0,0,2,72614,81622,78669,79348,81588,78448,10393,0,3279,5944,0,3344
0,120000,1,2,2,27,0,0,0,0,0,0,29344,33474,29029,26523,20554,19348,5053,1789,2037,659,802,640
1,50000,1,2,1,36,0,0,0,0,0,0,47599,48542,49691,49172,9957,10044,2000,2200,1148,500,500,376
0,110000,2,2,2,23,-1,-1,-1,-1,-1,0,541,541,541,941,6993,37264,541,541,941,6993,31229,8426
1,10000,1,2,2,27,1,0,0,-1,-1,0,6103,5947,337,1065,9892,9748,1026,1724,1065,9892,244,206
1,70000,2,3,1,35,3,2,2,2,0,0,69852,67531,28650,27590,27850,28085,0,2708,0,1010,1013,2000
0,210000,2,1,2,30,0,0,0,0,0,0,7264,8816,10749,5125,5732,9297,2000,2500,2000,1000,4000,4000
0,300000,1,2,1,41,0,0,0,0,0,0,66132,67445,68856,69392,70798,72252,2412,2496,1678,1702,1746,1772
0,50000,2,1,2,27,0,0,0,0,0,0,44402,44977,46546,46033,48656,41674,2000,3000,2400,3023,5000,0
1,100000,1,2,2,27,2,0,0,3,2,0,63004,66964,75856,74062,72756,76355,5000,10000,0,0,5000,5000
0,460000,2,3,1,42,0,0,0,-2,-1,-1,43792,35047,35415,0,1619,3795,1600,1000,0,1619,3795,954
1,190000,1,1,2,29,2,2,2,2,1,1,155094,160926,165091,166081,168382,173287,9448,8116,5051,6410,7582,0
0,210000,2,1,2,27,0,0,0,0,0,-1,99050,17924,19123,20650,0,1136,1301,1500,2000,0,1136,67412
0,210000,2,1,2,32,-2,-2,-2,-2,-1,0,1400,2800,1400,1400,27100,25644,2800,1400,0,27100,1543,75000
1,50000,2,3,1,49,0,0,0,0,0,0,49558,34979,19707,16634,16989,16759,1780,1848,557,1588,1541,1595
0,360000,1,2,2,32,0,0,0,2,0,0,33215,28683,16989,12751,10272,9631,1331,6478,14,443,6093,190
0,180000,2,1,2,32,1,-2,-2,-1,-1,-2,-10,-10,-10,5650,-10,-10,0,0,5660,0,0,0
0,60000,2,3,2,48,2,0,0,0,0,0,43533,39252,38051,37988,38725,39685,1700,1700,2000,1500,1600,1000
0,100000,2,2,2,25,-2,-2,-1,0,0,0,880,880,2926,60540,60929,64121,880,2926,58801,2200,5000,3000
0,230000,1,2,1,46,0,0,0,0,0,0,170354,131022,108061,87461,69221,57462,7200,3348,2510,5000,3500,6500
0,20000,2,2,1,26,1,2,0,0,0,0,7072,1514,1898,2558,2498,4074,2,1198,1500,500,2000,0
1,20000,1,1,1,39,0,0,0,0,0,0,12720,13883,14841,15920,16547,16889,1482,1385,1432,893,656,406
0,70000,2,2,1,31,0,0,0,0,0,0,72286,71602,72457,71058,29672,28836,2600,3500,3000,1000,1500,478
0,70000,2,3,1,43,2,2,2,2,2,2,26193,26977,27733,27982,27396,28341,1500,1500,1000,0,1400,2000
1,50000,1,1,2,25,-1,0,0,-1,-1,-2,412,22,367,780,0,0,0,367,780,0,0,0
0,80000,2,3,1,29,-2,-2,-2,-2,-2,-2,456,3351,9452,1584,2200,7042,3366,9481,1588,2206,7073,4186
0,500000,2,2,1,31,1,-1,-1,-1,0,0,0,5377,4131,44588,44388,5085,5377,4131,44588,0,0,3148
1,30000,1,2,1,38,2,2,2,0,0,0,18731,22268,21621,22795,23017,24256,4159,0,1840,791,1625,2319
1,20000,2,3,2,48,1,3,2,4,5,4,18038,18445,21556,22824,22192,21271,1000,3700,1900,0,0,0
1,80000,1,1,2,23,1,1,1,0,0,2,74778,80372,78267,66193,50678,51350,6869,138,2152,3600,1545,85
1,30000,1,2,1,45,0,0,0,3,2,2,2304,2202,2500,2107,1821,1636,1401,911,0,0,105,0
1,200000,1,1,1,31,2,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0
0,20000,2,2,2,43,0,0,0,0,0,0,20212,20749,19930,15961,20107,19275,1415,1400,421,6000,3000,13000
1,471773,1,1,1,42,1,1,1,1,1,1,300487,289174,281889,292922,285350,277943,11007,10658,76016,10100,2307,21103
1,100000,2,2,2,25,2,0,0,0,0,0,70896,71678,70125,69856,69718,51365,3472,2092,2000,2127,1960,1559
0,140000,2,1,2,24,0,0,0,-1,-1,-1,4679,3146,0,2000,4716,7485,1000,0,2000,4716,7485,10254
1,230000,2,1,2,28,2,0,0,0,0,0,101347,95956,87294,85336,81640,82462,4179,4231,4061,2846,2800,2909
0,40000,2,2,1,36,0,0,0,0,0,0,24230,25840,27556,27447,26254,29645,2000,2500,1500,1500,4000,0
0,290000,2,1,2,34,-1,-1,-1,-1,0,-1,1915,6136,0,28642,4098,19024,6151,0,28642,0,19426,0
0,200000,2,1,2,33,0,0,0,0,0,0,150573,140844,144245,135946,135736,134500,6550,7200,5300,5400,5240,5260
1,120000,1,3,2,31,1,-2,-2,-2,-2,-2,-94,-2090,-2390,-2390,-2390,-2390,3,0,0,0,0,0
0,150000,2,1,3,55,-1,-1,-1,-1,-1,2,280,280,759,754,480,165,280,759,754,480,0,1235
0,440000,2,2,2,27,-1,0,0,0,0,0,25154,27028,29098,21447,13547,16008,10011,5052,3163,5010,5000,5000
0,580000,2,2,2,33,0,0,0,0,-1,-1,18812,15408,20629,10682,6788,10413,2000,10053,8017,6788,10413,10519
1,140000,1,1,1,36,0,-1,-1,-2,-2,-2,277,287,0,0,0,0,290,0,0,0,0,899
1,360000,1,2,1,38,-1,-1,-1,-1,-1,-1,842,195,728,888,757,1045,195,728,888,757,1045,764
0,330000,2,1,2,28,0,0,0,0,0,0,32316,33705,28743,28217,25432,19938,2000,2000,2000,800,687,812
1,100000,2,3,3,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,130000,2,2,2,42,0,0,0,0,0,0,42946,43969,44975,45723,46515,47450,1676,1682,1430,1318,1331,1525
0,330000,1,2,1,34,-1,-1,-2,-2,-2,-2,901,0,0,0,0,0,0,0,0,0,0,0
0,210000,2,1,2,31,0,0,0,0,0,0,10968,12480,16919,11775,13275,24901,2000,6016,1000,1500,13000,500
1,100000,1,2,2,28,0,0,0,0,0,0,9125,10664,12183,13670,15129,15732,2000,2000,2000,2000,1000,2000
0,150000,2,1,2,37,-1,2,2,-1,-1,-2,180,1582,1402,3244,-13,-13,1402,0,3244,0,0,0
1,60000,2,2,1,47,2,1,0,0,0,0,72122,69448,63511,62409,62051,56218,656,7352,2237,2368,2035,2082
1,180000,2,2,1,38,2,2,2,2,2,0,175671,179487,177011,182329,163904,109598,8164,2002,10274,0,3994,6214
0,20000,2,2,1,37,-1,-1,-1,-1,-1,0,425,1626,460,360,1520,1160,1629,460,360,1520,0,2233
1,160000,1,1,1,41,0,-1,2,1,-1,-1,62,745,213,66,66,66,749,0,66,66,66,66
0,30000,2,2,1,31,1,2,2,0,0,0,28933,30109,29349,29400,30000,0,1949,0,1000,600,0,0
1,220000,1,1,2,34,2,2,0,0,0,2,203101,185384,149839,142404,120918,87005,311,38024,8105,10117,37,5264
1,30000,2,2,1,46,2,2,2,1,1,1,16052,17144,17340,17556,17891,18165,1652,775,822,794,790,24
0,50000,2,3,1,47,0,0,0,0,0,0,34740,9769,9899,11017,13460,15529,4000,2000,2000,3000,4000,846
1,30000,1,1,1,39,0,1,1,1,0,0,20814,19602,21619,21159,21700,22405,345,2570,187,886,1386,1948
1,70000,1,1,2,26,0,0,0,0,0,0,6121,7064,8143,8507,8869,9220,1200,1200,500,500,500,500
1,50000,1,2,1,30,2,2,2,2,2,2,39613,40449,41189,41805,42539,44422,1769,1707,1592,1553,2738,915
0,220000,2,1,2,36,-1,-1,-1,-1,-1,-2,4952,1734,819,3750,657,0,1734,827,3750,0,0,0
1,83850,2,2,1,45,1,0,0,0,0,0,90899,85786,77963,78790,73459,76248,5608,67417,3124,4186,4351,4324
0,50000,1,2,1,58,-1,0,0,0,0,0,60524,61627,56937,51506,45058,37598,2200,2297,1751,1086,3307,1142
1,200000,1,1,2,35,1,2,2,2,1,1,173031,171474,179762,176528,183486,190239,2714,11588,1153,10896,9900,2002
0,50000,2,3,2,27,1,2,2,2,0,0,18019,9946,10319,8603,7298,6709,5559,2446,0,260,1000,1214
1,105011,1,1,1,32,1,0,0,0,0,0,85489,76034,80442,57847,59067,60529,3738,8321,2126,2825,2825,3000
0,70000,1,2,2,28,3,2,2,0,0,0,91930,93363,91325,93195,52925,52990,3500,0,3204,2003,2013,2511
1,20000,1,2,2,22,-1,0,0,0,0,0,17676,18833,19002,18982,13762,0,1451,1400,380,0,0,0
1,20000,1,2,2,23,0,2,0,0,0,1,17162,16601,17281,18342,19288,19833,0,1260,1412,1412,1000,122
0,500000,1,1,1,43,-1,-1,-1,-1,0,-1,4125,5840,4464,8722,4137,4123,5864,4465,8724,0,4123,7124
0,190000,2,2,2,25,0,0,0,0,0,0,26023,24995,23130,28126,26104,18840,1615,1200,26703,2104,7000,11747
0,260000,2,1,2,31,0,0,0,0,0,0,117271,121442,121805,127594,110146,112364,7000,4150,8000,4000,4000,5000
1,20000,2,2,2,36,0,0,0,0,0,-2,2192,2938,4634,5993,0,0,1249,2979,2794,0,0,0
0,110000,2,2,1,40,0,0,0,0,0,0,107035,110156,8871,66482,59578,57961,4000,2500,58000,2000,3000,3500
1,90000,1,2,1,39,2,0,0,0,0,2,75198,75918,75724,76859,78684,78971,3398,3127,3201,4266,2537,5208
1,497118,1,2,1,32,0,0,0,0,0,0,19077,18860,15053,11536,10808,14638,3113,2654,1615,1678,4978,1853
0,130000,1,1,2,54,1,-2,-1,0,0,0,0,0,6244,11108,11428,12233,0,6244,5000,500,1000,1000
0,30000,1,2,2,27,2,2,2,2,2,0,25465,29058,28236,29383,24131,26979,4000,0,2000,0,5000,2000
0,70000,2,1,1,25,0,0,0,0,0,-1,69334,66987,58055,44593,-1380,48757,3000,2213,1565,0,50137,1800
0,20000,1,1,2,28,0,0,0,0,2,2,3202,4978,7720,9907,9627,11500,2000,3000,2500,0,2000,5
1,319111,1,2,1,31,0,0,0,0,0,0,320543,252178,111418,97856,77149,68353,8605,4135,4582,7911,7075,18709
1,100000,2,1,2,25,1,2,0,0,0,0,96906,88502,89193,64107,42397,41153,0,4894,2397,1315,1396,1174
1,10000,1,2,1,26,0,0,-2,-2,-2,-2,1198,0,0,0,0,0,0,0,0,0,0,0
1,10000,1,3,1,35,0,0,0,0,0,0,7536,8152,8779,9379,9565,9062,1136,1153,1143,329,418,180
1,50000,1,1,2,49,0,0,0,0,0,0,48135,15317,12579,29035,17878,18586,1314,1506,19300,1000,1000,700
0,100000,2,1,2,25,-1,0,0,-1,-1,0,16659,13585,7886,5578,8608,11756,10000,4000,5578,11756,10000,5470
0,150000,2,2,2,35,0,0,0,0,0,0,97268,71876,50043,55182,48983,50136,3500,2000,20000,2000,2000,2000
0,260000,1,2,2,33,0,0,0,0,0,-1,19152,19934,21693,25492,29876,416,5000,5000,5000,5000,416,566
0,210000,1,2,1,37,0,0,0,0,0,0,41030,40120,51591,67772,71846,68876,3012,15065,30002,5023,2149,3041
0,500000,1,1,2,32,1,-1,-1,-1,0,0,-218,466,1267,155951,159749,167416,1000,1267,155000,6000,10000,8000
1,120000,1,1,1,33,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,50000,2,2,1,29,0,0,0,0,-2,-2,46995,20177,15391,0,0,0,1323,1203,0,0,0,0
0,280000,2,2,2,30,0,0,-1,0,0,0,21489,-86,4414,64183,61001,60601,5,4500,60000,1244,2000,4000
1,10000,1,2,2,27,0,0,0,0,0,2,16944,8261,9252,9590,10129,8932,2296,1139,477,830,0,1241
1,60000,2,2,2,51,1,1,0,0,0,1,8527,8332,9086,10163,11954,11685,89,1044,1238,1982,67,1117
0,50000,1,1,2,25,0,0,0,-2,-2,-2,50401,46275,0,0,0,0,5000,0,0,0,0,0
0,80000,1,1,2,35,0,0,-1,0,0,0,75734,93507,78716,53109,28973,24705,20000,79239,2516,1023,2000,1000
0,150000,1,1,2,33,-1,2,-1,-1,0,-1,6146,891,8969,6027,5132,1461,0,8969,6027,0,1461,50289
0,130000,1,2,1,53,-1,-1,-1,-1,-1,-1,780,0,390,390,390,390,0,390,390,390,390,390
1,300000,1,1,1,32,-1,-1,-1,-1,-1,-1,1200,1349,1796,1571,2040,920,1350,1801,1575,2040,920,777
1,90000,1,2,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,2413
0,80000,2,3,2,25,-1,-1,-1,-1,-1,-1,571,3948,4695,390,1289,935,3952,4695,390,1289,935,390
1,150000,1,2,1,46,0,0,0,0,0,0,88762,89291,91376,93759,99260,101593,1757,3051,3387,6515,3422,3405
0,110000,2,2,1,42,-1,-1,-1,-1,-1,-1,776,776,776,776,776,926,776,776,776,776,926,776
0,50000,1,2,3,53,0,0,0,0,0,0,34664,17242,18417,18877,18985,18184,1500,1500,1000,800,2000,1000
0,230000,2,3,2,36,0,0,0,0,0,0,13809,13533,13200,15789,14242,15251,1533,1200,2789,1242,1251,1272
0,20000,2,3,3,48,0,0,0,0,0,0,19590,19120,18932,18749,18620,18668,1308,1593,800,700,741,531
1,20000,1,3,1,42,0,0,2,2,1,1,13416,16355,17824,17248,16876,17900,3181,2031,0,204,1336,845
0,30000,1,3,1,42,1,2,0,0,0,0,14655,12731,13225,16952,11920,0,14,3000,5000,1000,0,0
1,20000,1,5,2,55,0,0,0,2,0,0,69257,70055,18997,10404,11170,380,2400,1833,1100,2300,0,400
1,390000,2,1,1,47,1,-2,-2,-2,-2,-1,0,0,0,0,0,1116,0,0,0,0,1116,4037
1,185323,1,1,1,30,2,2,1,1,1,2,157515,157848,161925,164578,171457,175069,4259,8079,6733,10474,6467,0
1,130000,1,1,2,29,0,0,0,0,0,0,130272,130630,128758,129222,124303,125056,4754,4646,4865,3606,5737,4628
1,200012,1,2,1,34,0,0,0,0,0,0,188111,171565,167888,128549,131509,127782,7989,6700,4999,5099,4700,4800
